"sa2_code","date","hour","count","normalised_count","medianWeek"
250600,2018-07-29,15,3612,3923,3950
250600,2018-07-29,16,3603,3907,3942
250600,2018-07-29,17,3603,3907,3952
250600,2018-07-29,18,3588,3881,3917
250600,2018-07-29,19,3555,3823,3764
250600,2018-07-29,20,3540,3796,3330
250600,2018-07-29,21,3492,3712,3039
250600,2018-07-29,22,3477,3685,2832
250600,2018-07-29,23,3381,3516,2694
250600,2018-07-30,0,3270,3320,2648
250600,2018-07-30,1,3156,3119,2581
250600,2018-07-30,2,3105,3029,2591
250600,2018-07-30,3,3093,3008,2716
250600,2018-07-30,4,3171,3146,2774
250600,2018-07-30,5,3243,3272,3086
250600,2018-07-30,6,3381,3516,3440
250600,2018-07-30,7,3384,3521,3589
250600,2018-07-30,8,3393,3537,3698
250600,2018-07-30,9,3423,3590,3791
250600,2018-07-30,10,3441,3622,3836
250600,2018-07-30,11,3462,3659,3886
250600,2018-07-30,12,3465,3664,3878
250600,2018-07-30,13,3462,3659,3927
250600,2018-07-30,14,3462,3659,3942
250600,2018-07-30,15,3462,3659,3960
250600,2018-07-30,16,3462,3659,3957
250600,2018-07-30,17,3462,3659,3930
250600,2018-07-30,18,3462,3659,3892
250600,2018-07-30,19,3465,3664,3684
250600,2018-07-30,20,3465,3664,3286
250600,2018-07-30,21,3468,3669,2994
250600,2018-07-30,22,3468,3669,2810
250600,2018-07-30,23,3471,3675,2676
250600,2018-07-31,0,3468,3669,2554
250600,2018-07-31,1,3468,3669,2502
250600,2018-07-31,2,3471,3675,2498
250600,2018-07-31,3,3468,3669,2572
250600,2018-07-31,4,3468,3669,2734
250600,2018-07-31,5,3465,3664,3045
250600,2018-07-31,6,3462,3659,3417
250600,2018-07-31,7,3462,3659,3636
250600,2018-07-31,8,3465,3664,3727
250600,2018-07-31,9,3465,3664,3829
250600,2018-07-31,10,3462,3659,3904
250600,2018-07-31,11,3465,3664,3948
250600,2018-07-31,12,4164,4164,4000
250600,2018-07-31,13,4185,4185,4007
250600,2018-07-31,14,4200,4200,4020
250600,2018-07-31,15,4206,4206,4036
250600,2018-07-31,16,4212,4212,4040
250600,2018-07-31,17,4203,4203,4024
250600,2018-07-31,18,4191,4191,4009
250600,2018-07-31,19,4089,4089,3806
250600,2018-07-31,20,3828,3828,3310
250600,2018-07-31,21,3390,3390,2958
250600,2018-07-31,22,3147,3147,2779
250600,2018-07-31,23,2967,2967,2664
250600,2018-08-01,0,2805,2805,2550
250600,2018-08-01,1,2733,2733,2506
250600,2018-08-01,2,2727,2727,2528
250600,2018-08-01,3,2868,2868,2631
250600,2018-08-01,4,2958,2958,2750
250600,2018-08-01,5,3357,3357,3060
250600,2018-08-01,6,3621,3621,3420
250600,2018-08-01,7,3831,3831,3562
250600,2018-08-01,8,3945,3945,3670
250600,2018-08-01,9,3987,3987,3794
250600,2018-08-01,10,4071,4071,3901
250600,2018-08-01,11,4119,4119,3966
250600,2018-08-01,12,4086,4086,3984
250600,2018-08-01,13,4101,4101,4008
250600,2018-08-01,14,4113,4113,3999
250600,2018-08-01,15,4113,4113,4014
250600,2018-08-01,16,4131,4131,4014
250600,2018-08-01,17,4134,4134,4013
250600,2018-08-01,18,4203,4203,3993
250600,2018-08-01,19,4113,4113,3783
250600,2018-08-01,20,3663,3663,3274
250600,2018-08-01,21,3267,3267,2913
250600,2018-08-01,22,3039,3039,2732
250600,2018-08-01,23,2940,2940,2637
250600,2018-08-02,0,2808,2808,2484
250600,2018-08-02,1,2706,2706,2409
250600,2018-08-02,2,2652,2652,2418
250600,2018-08-02,3,2727,2727,2488
250600,2018-08-02,4,2850,2850,2634
250600,2018-08-02,5,3102,3102,2925
250600,2018-08-02,6,3492,3492,3324
250600,2018-08-02,7,3690,3690,3509
250600,2018-08-02,8,3819,3819,3604
250600,2018-08-02,9,3963,3963,3720
250600,2018-08-02,10,4002,4002,3816
250600,2018-08-02,11,4071,4071,3914
250600,2018-08-02,12,4104,4104,3958
250600,2018-08-02,13,4098,4098,3968
250600,2018-08-02,14,4092,4092,3984
250600,2018-08-02,15,4110,4110,4004
250600,2018-08-02,16,4083,4083,4011
250600,2018-08-02,17,4077,4077,4022
250600,2018-08-02,18,4101,4101,3990
250600,2018-08-02,19,4089,4089,3778
250600,2018-08-02,20,3684,3684,3320
250600,2018-08-02,21,3297,3297,2891
250600,2018-08-02,22,3009,3009,2706
250600,2018-08-02,23,2877,2877,2566
250600,2018-08-03,0,2904,2904,2472
250600,2018-08-03,1,2769,2769,2386
250600,2018-08-03,2,2739,2739,2366
250600,2018-08-03,3,2865,2865,2526
250600,2018-08-03,4,3039,3039,2678
250600,2018-08-03,5,3387,3387,2951
250600,2018-08-03,6,3561,3561,3201
250600,2018-08-03,7,3654,3654,3392
250600,2018-08-03,8,3795,3795,3471
250600,2018-08-03,9,3804,3804,3568
250600,2018-08-03,10,3873,3873,3672
250600,2018-08-03,11,3894,3894,3738
250600,2018-08-03,12,3957,3957,3790
250600,2018-08-03,13,3993,3993,3800
250600,2018-08-03,14,3999,3999,3821
250600,2018-08-03,15,4029,4029,3841
250600,2018-08-03,16,4059,4059,3849
250600,2018-08-03,17,4077,4077,3862
250600,2018-08-03,18,4083,4083,3849
250600,2018-08-03,19,4056,4056,3834
250600,2018-08-03,20,4029,4029,3738
250600,2018-08-03,21,3894,3894,3618
250600,2018-08-03,22,3840,3840,3486
250600,2018-08-03,23,3729,3729,3410
250600,2018-08-04,0,3678,3678,3322
250600,2018-08-04,1,3612,3612,3272
250600,2018-08-04,2,3645,3645,3212
250600,2018-08-04,3,3621,3621,3218
250600,2018-08-04,4,3654,3654,3296
250600,2018-08-04,5,3699,3699,3370
250600,2018-08-04,6,3768,3768,3470
250600,2018-08-04,7,3798,3798,3470
250600,2018-08-04,8,3786,3786,3507
250600,2018-08-04,9,3807,3807,3527
250600,2018-08-04,10,3882,3882,3609
250600,2018-08-04,11,3909,3909,3682
250600,2018-08-04,12,3921,3921,3752
250600,2018-08-04,13,3927,3927,3758
250600,2018-08-04,14,3945,3945,3797
250600,2018-08-04,15,3963,3963,3842
250600,2018-08-04,16,3978,3978,3846
250600,2018-08-04,17,3975,3975,3856
250600,2018-08-04,18,4005,4005,3832
250600,2018-08-04,19,4023,4023,3769
250600,2018-08-04,20,4047,4047,3678
250600,2018-08-04,21,3942,3942,3572
250600,2018-08-04,22,3879,3879,3459
250600,2018-08-04,23,3777,3777,3354
250600,2018-08-05,0,3663,3663,3299
250600,2018-08-05,1,3639,3639,3282
250600,2018-08-05,2,3675,3675,3262
250600,2018-08-05,3,3804,3804,3282
250600,2018-08-05,4,3849,3849,3398
250600,2018-08-05,5,3954,3954,3508
250600,2018-08-05,6,4074,4074,3588
250600,2018-08-05,7,4131,4131,3656
250600,2018-08-05,8,4137,4137,3726
250600,2018-08-05,9,4176,4176,3808
250600,2018-08-05,10,4203,4203,3870
250600,2018-08-05,11,4209,4209,3898
250600,2018-08-05,12,4227,4227,3921
250600,2018-08-05,13,4230,4230,3929
250600,2018-08-05,14,4254,4254,3938
250600,2018-08-05,15,4272,4272,3950
250600,2018-08-05,16,4284,4284,3942
250600,2018-08-05,17,4299,4299,3952
250600,2018-08-05,18,4314,4314,3917
250600,2018-08-05,19,4269,4269,3764
250600,2018-08-05,20,3801,3801,3330
250600,2018-08-05,21,3288,3288,3039
250600,2018-08-05,22,3111,3111,2832
250600,2018-08-05,23,2967,2967,2694
250600,2018-08-06,0,2799,2799,2648
250600,2018-08-06,1,2664,2664,2581
250600,2018-08-06,2,2631,2631,2591
250600,2018-08-06,3,2727,2727,2716
250600,2018-08-06,4,2907,2907,2774
250600,2018-08-06,5,3240,3240,3086
250600,2018-08-06,6,3660,3660,3440
250600,2018-08-06,7,3846,3846,3589
250600,2018-08-06,8,3969,3969,3698
250600,2018-08-06,9,4041,4041,3791
250600,2018-08-06,10,4077,4077,3836
250600,2018-08-06,11,4128,4128,3886
250600,2018-08-06,12,4134,4134,3878
250600,2018-08-06,13,4137,4137,3927
250600,2018-08-06,14,4146,4146,3942
250600,2018-08-06,15,4164,4164,3960
250600,2018-08-06,16,4188,4188,3957
250600,2018-08-06,17,4188,4188,3930
250600,2018-08-06,18,4182,4182,3892
250600,2018-08-06,19,4113,4113,3684
250600,2018-08-06,20,3717,3717,3286
250600,2018-08-06,21,3264,3264,2994
250600,2018-08-06,22,3081,3081,2810
250600,2018-08-06,23,2916,2916,2676
250600,2018-08-07,0,2781,2781,2554
250600,2018-08-07,1,2658,2658,2502
250600,2018-08-07,2,2721,2721,2498
250600,2018-08-07,3,2760,2760,2572
250600,2018-08-07,4,2922,2922,2734
250600,2018-08-07,5,3234,3234,3045
250600,2018-08-07,6,3690,3690,3417
250600,2018-08-07,7,3867,3867,3636
250600,2018-08-07,8,3990,3990,3727
250600,2018-08-07,9,4074,4074,3829
250600,2018-08-07,10,4137,4137,3904
250600,2018-08-07,11,4161,4161,3948
250600,2018-08-07,12,4167,4167,4000
250600,2018-08-07,13,4191,4191,4007
250600,2018-08-07,14,4203,4203,4020
250600,2018-08-07,15,4212,4212,4036
250600,2018-08-07,16,4212,4212,4040
250600,2018-08-07,17,4206,4206,4024
250600,2018-08-07,18,4194,4194,4009
250600,2018-08-07,19,4092,4092,3806
250600,2018-08-07,20,3831,3831,3310
250600,2018-08-07,21,3393,3393,2958
250600,2018-08-07,22,3147,3147,2779
250600,2018-08-07,23,2967,2967,2664
250600,2018-08-08,0,2808,2808,2550
250600,2018-08-08,1,2736,2736,2506
250600,2018-08-08,2,2730,2730,2528
250600,2018-08-08,3,2871,2871,2631
250600,2018-08-08,4,2958,2958,2750
250600,2018-08-08,5,3357,3357,3060
250600,2018-08-08,6,3621,3621,3420
250600,2018-08-08,7,3834,3834,3562
250600,2018-08-08,8,3948,3948,3670
250600,2018-08-08,9,3990,3990,3794
250600,2018-08-08,10,4074,4074,3901
250600,2018-08-08,11,4125,4125,3966
250600,2018-08-08,12,4155,4155,3984
250600,2018-08-08,13,4170,4170,4008
250600,2018-08-08,14,4203,4203,3999
250600,2018-08-08,15,4215,4215,4014
250600,2018-08-08,16,4236,4236,4014
250600,2018-08-08,17,4233,4233,4013
250600,2018-08-08,18,4248,4248,3993
250600,2018-08-08,19,4131,4131,3783
250600,2018-08-08,20,3651,3651,3274
250600,2018-08-08,21,3237,3237,2913
250600,2018-08-08,22,3075,3075,2732
250600,2018-08-08,23,2937,2937,2637
250600,2018-08-09,0,2802,2802,2484
250600,2018-08-09,1,2784,2784,2409
250600,2018-08-09,2,2802,2802,2418
250600,2018-08-09,3,2841,2841,2488
250600,2018-08-09,4,2961,2961,2634
250600,2018-08-09,5,3234,3234,2925
250600,2018-08-09,6,3603,3603,3324
250600,2018-08-09,7,3750,3750,3509
250600,2018-08-09,8,3924,3924,3604
250600,2018-08-09,9,3972,3972,3720
250600,2018-08-09,10,4065,4065,3816
250600,2018-08-09,11,4137,4137,3914
250600,2018-08-09,12,4137,4137,3958
250600,2018-08-09,13,4140,4140,3968
250600,2018-08-09,14,4143,4143,3984
250600,2018-08-09,15,4137,4137,4004
250600,2018-08-09,16,4128,4128,4011
250600,2018-08-09,17,4146,4146,4022
250600,2018-08-09,18,4152,4152,3990
250600,2018-08-09,19,4104,4104,3778
250600,2018-08-09,20,3765,3765,3320
250600,2018-08-09,21,3369,3369,2891
250600,2018-08-09,22,3129,3129,2706
250600,2018-08-09,23,2901,2901,2566
250600,2018-08-10,0,2733,2733,2472
250600,2018-08-10,1,2655,2655,2386
250600,2018-08-10,2,2655,2655,2366
250600,2018-08-10,3,2772,2772,2526
250600,2018-08-10,4,2868,2868,2678
250600,2018-08-10,5,3156,3156,2951
250600,2018-08-10,6,3507,3507,3201
250600,2018-08-10,7,3627,3627,3392
250600,2018-08-10,8,3747,3747,3471
250600,2018-08-10,9,3756,3756,3568
250600,2018-08-10,10,3864,3864,3672
250600,2018-08-10,11,3900,3900,3738
250600,2018-08-10,12,3924,3924,3790
250600,2018-08-10,13,3945,3945,3800
250600,2018-08-10,14,3957,3957,3821
250600,2018-08-10,15,3987,3987,3841
250600,2018-08-10,16,3969,3969,3849
250600,2018-08-10,17,3999,3999,3862
250600,2018-08-10,18,4020,4020,3849
250600,2018-08-10,19,3993,3993,3834
250600,2018-08-10,20,3945,3945,3738
250600,2018-08-10,21,3909,3909,3618
250600,2018-08-10,22,3867,3867,3486
250600,2018-08-10,23,3789,3789,3410
250600,2018-08-11,0,3699,3699,3322
250600,2018-08-11,1,3651,3651,3272
250600,2018-08-11,2,3585,3585,3212
250600,2018-08-11,3,3531,3531,3218
250600,2018-08-11,4,3561,3561,3296
250600,2018-08-11,5,3735,3735,3370
250600,2018-08-11,6,3744,3744,3470
250600,2018-08-11,7,3732,3732,3470
250600,2018-08-11,8,3750,3750,3507
250600,2018-08-11,9,3744,3744,3527
250600,2018-08-11,10,3789,3789,3609
250600,2018-08-11,11,3831,3831,3682
250600,2018-08-11,12,3822,3822,3752
250600,2018-08-11,13,3825,3825,3758
250600,2018-08-11,14,3834,3834,3797
250600,2018-08-11,15,3864,3864,3842
250600,2018-08-11,16,3867,3867,3846
250600,2018-08-11,17,3894,3894,3856
250600,2018-08-11,18,3900,3900,3832
250600,2018-08-11,19,3885,3885,3769
250600,2018-08-11,20,3849,3849,3678
250600,2018-08-11,21,3816,3816,3572
250600,2018-08-11,22,3768,3768,3459
250600,2018-08-11,23,3711,3711,3354
250600,2018-08-12,0,3618,3618,3299
250600,2018-08-12,1,3588,3588,3282
250600,2018-08-12,2,3525,3525,3262
250600,2018-08-12,3,3513,3513,3282
250600,2018-08-12,4,3642,3642,3398
250600,2018-08-12,5,3819,3819,3508
250600,2018-08-12,6,3819,3819,3588
250600,2018-08-12,7,3876,3876,3656
250600,2018-08-12,8,3981,3981,3726
250600,2018-08-12,9,4020,4020,3808
250600,2018-08-12,10,4050,4050,3870
250600,2018-08-12,11,4092,4092,3898
250600,2018-08-12,12,4116,4116,3921
250600,2018-08-12,13,4128,4128,3929
250600,2018-08-12,14,4149,4149,3938
250600,2018-08-12,15,4143,4143,3950
250600,2018-08-12,16,4146,4146,3942
250600,2018-08-12,17,4143,4143,3952
250600,2018-08-12,18,4143,4143,3917
250600,2018-08-12,19,4047,4047,3764
250600,2018-08-12,20,3573,3573,3330
250600,2018-08-12,21,3270,3270,3039
250600,2018-08-12,22,3090,3090,2832
250600,2018-08-12,23,2946,2946,2694
250600,2018-08-13,0,2802,2802,2648
250600,2018-08-13,1,2742,2742,2581
250600,2018-08-13,2,2793,2793,2591
250600,2018-08-13,3,2877,2877,2716
250600,2018-08-13,4,2949,2949,2774
250600,2018-08-13,5,3363,3363,3086
250600,2018-08-13,6,3690,3690,3440
250600,2018-08-13,7,3822,3822,3589
250600,2018-08-13,8,3936,3936,3698
250600,2018-08-13,9,3969,3969,3791
250600,2018-08-13,10,3996,3996,3836
250600,2018-08-13,11,4041,4041,3886
250600,2018-08-13,12,4056,4056,3878
250600,2018-08-13,13,4065,4065,3927
250600,2018-08-13,14,4074,4074,3942
250600,2018-08-13,15,4143,4143,3960
250600,2018-08-13,16,4131,4131,3957
250600,2018-08-13,17,4125,4125,3930
250600,2018-08-13,18,4092,4092,3892
250600,2018-08-13,19,4041,4041,3684
250600,2018-08-13,20,3735,3735,3286
250600,2018-08-13,21,3339,3339,2994
250600,2018-08-13,22,3132,3132,2810
250600,2018-08-13,23,2925,2925,2676
250600,2018-08-14,0,2745,2745,2554
250600,2018-08-14,1,2694,2694,2502
250600,2018-08-14,2,2649,2649,2498
250600,2018-08-14,3,2808,2808,2572
250600,2018-08-14,4,2892,2892,2734
250600,2018-08-14,5,3207,3207,3045
250600,2018-08-14,6,3474,3474,3417
250600,2018-08-14,7,3717,3717,3636
250600,2018-08-14,8,3876,3876,3727
250600,2018-08-14,9,3942,3942,3829
250600,2018-08-14,10,4011,4011,3904
250600,2018-08-14,11,4074,4074,3948
250600,2018-08-14,12,4092,4092,4000
250600,2018-08-14,13,4092,4092,4007
250600,2018-08-14,14,4116,4116,4020
250600,2018-08-14,15,4146,4146,4036
250600,2018-08-14,16,4143,4143,4040
250600,2018-08-14,17,4149,4149,4024
250600,2018-08-14,18,4131,4131,4009
250600,2018-08-14,19,4104,4104,3806
250600,2018-08-14,20,3669,3669,3310
250600,2018-08-14,21,3252,3252,2958
250600,2018-08-14,22,3066,3066,2779
250600,2018-08-14,23,2967,2967,2664
250600,2018-08-15,0,2838,2838,2550
250600,2018-08-15,1,2718,2718,2506
250600,2018-08-15,2,2706,2706,2528
250600,2018-08-15,3,2784,2784,2631
250600,2018-08-15,4,2997,2997,2750
250600,2018-08-15,5,3324,3324,3060
250600,2018-08-15,6,3552,3552,3420
250600,2018-08-15,7,3636,3636,3562
250600,2018-08-15,8,3798,3798,3670
250600,2018-08-15,9,3930,3930,3794
250600,2018-08-15,10,4017,4017,3901
250600,2018-08-15,11,4065,4065,3966
250600,2018-08-15,12,4068,4068,3984
250600,2018-08-15,13,4080,4080,4008
250600,2018-08-15,14,4092,4092,3999
250600,2018-08-15,15,4107,4107,4014
250600,2018-08-15,16,4122,4122,4014
250600,2018-08-15,17,4119,4119,4013
250600,2018-08-15,18,4107,4107,3993
250600,2018-08-15,19,4041,4041,3783
250600,2018-08-15,20,3633,3633,3274
250600,2018-08-15,21,3213,3213,2913
250600,2018-08-15,22,3015,3015,2732
250600,2018-08-15,23,2847,2847,2637
250600,2018-08-16,0,2682,2682,2484
250600,2018-08-16,1,2634,2634,2409
250600,2018-08-16,2,2619,2619,2418
250600,2018-08-16,3,2694,2694,2488
250600,2018-08-16,4,2859,2859,2634
250600,2018-08-16,5,3327,3327,2925
250600,2018-08-16,6,3597,3597,3324
250600,2018-08-16,7,3729,3729,3509
250600,2018-08-16,8,3822,3822,3604
250600,2018-08-16,9,3960,3960,3720
250600,2018-08-16,10,4017,4017,3816
250600,2018-08-16,11,4056,4056,3914
250600,2018-08-16,12,4089,4089,3958
250600,2018-08-16,13,4113,4113,3968
250600,2018-08-16,14,4131,4131,3984
250600,2018-08-16,15,4143,4143,4004
250600,2018-08-16,16,4128,4128,4011
250600,2018-08-16,17,4119,4119,4022
250600,2018-08-16,18,4119,4119,3990
250600,2018-08-16,19,4023,4023,3778
250600,2018-08-16,20,3714,3714,3320
250600,2018-08-16,21,3243,3243,2891
250600,2018-08-16,22,3060,3060,2706
250600,2018-08-16,23,2913,2913,2566
250600,2018-08-17,0,2739,2739,2472
250600,2018-08-17,1,2697,2697,2386
250600,2018-08-17,2,2691,2691,2366
250600,2018-08-17,3,2751,2751,2526
250600,2018-08-17,4,2943,2943,2678
250600,2018-08-17,5,3192,3192,2951
250600,2018-08-17,6,3351,3351,3201
250600,2018-08-17,7,3456,3456,3392
250600,2018-08-17,8,3573,3573,3471
250600,2018-08-17,9,3612,3612,3568
250600,2018-08-17,10,3705,3705,3672
250600,2018-08-17,11,3765,3765,3738
250600,2018-08-17,12,3798,3798,3790
250600,2018-08-17,13,3801,3801,3800
250600,2018-08-17,14,3798,3798,3821
250600,2018-08-17,15,3834,3834,3841
250600,2018-08-17,16,3822,3822,3849
250600,2018-08-17,17,3834,3834,3862
250600,2018-08-17,18,3831,3831,3849
250600,2018-08-17,19,3843,3843,3834
250600,2018-08-17,20,3810,3810,3738
250600,2018-08-17,21,3750,3750,3618
250600,2018-08-17,22,3690,3690,3486
250600,2018-08-17,23,3582,3582,3410
250600,2018-08-18,0,3519,3519,3322
250600,2018-08-18,1,3510,3510,3272
250600,2018-08-18,2,3474,3474,3212
250600,2018-08-18,3,3576,3576,3218
250600,2018-08-18,4,3603,3603,3296
250600,2018-08-18,5,3687,3687,3370
250600,2018-08-18,6,3843,3843,3470
250600,2018-08-18,7,3936,3936,3470
250600,2018-08-18,8,3909,3909,3507
250600,2018-08-18,9,3930,3930,3527
250600,2018-08-18,10,3975,3975,3609
250600,2018-08-18,11,3978,3978,3682
250600,2018-08-18,12,3960,3960,3752
250600,2018-08-18,13,3945,3945,3758
250600,2018-08-18,14,3933,3933,3797
250600,2018-08-18,15,3921,3921,3842
250600,2018-08-18,16,3927,3927,3846
250600,2018-08-18,17,3930,3930,3856
250600,2018-08-18,18,3945,3945,3832
250600,2018-08-18,19,3942,3942,3769
250600,2018-08-18,20,3936,3936,3678
250600,2018-08-18,21,3897,3897,3572
250600,2018-08-18,22,3819,3819,3459
250600,2018-08-18,23,3726,3726,3354
250600,2018-08-19,0,3690,3690,3299
250600,2018-08-19,1,3675,3675,3282
250600,2018-08-19,2,3576,3576,3262
250600,2018-08-19,3,3594,3594,3282
250600,2018-08-19,4,3699,3699,3398
250600,2018-08-19,5,3780,3780,3508
250600,2018-08-19,6,3945,3945,3588
250600,2018-08-19,7,4005,4005,3656
250600,2018-08-19,8,4086,4086,3726
250600,2018-08-19,9,4107,4107,3808
250600,2018-08-19,10,4155,4155,3870
250600,2018-08-19,11,4176,4176,3898
250600,2018-08-19,12,4206,4206,3921
250600,2018-08-19,13,4212,4212,3929
250600,2018-08-19,14,4224,4224,3938
250600,2018-08-19,15,4185,4185,3950
250600,2018-08-19,16,4203,4203,3942
250600,2018-08-19,17,4215,4215,3952
250600,2018-08-19,18,4212,4212,3917
250600,2018-08-19,19,4107,4107,3764
250600,2018-08-19,20,3657,3657,3330
250600,2018-08-19,21,3270,3270,3039
250600,2018-08-19,22,3072,3072,2832
250600,2018-08-19,23,2997,2997,2694
250600,2018-08-20,0,2874,2874,2648
250600,2018-08-20,1,2733,2733,2581
250600,2018-08-20,2,2742,2742,2591
250600,2018-08-20,3,2823,2823,2716
250600,2018-08-20,4,2982,2982,2774
250600,2018-08-20,5,3300,3300,3086
250600,2018-08-20,6,3660,3660,3440
250600,2018-08-20,7,3792,3792,3589
250600,2018-08-20,8,3867,3867,3698
250600,2018-08-20,9,3909,3909,3791
250600,2018-08-20,10,3936,3936,3836
250600,2018-08-20,11,4005,4005,3886
250600,2018-08-20,12,4017,4017,3878
250600,2018-08-20,13,4020,4020,3927
250600,2018-08-20,14,4026,4026,3942
250600,2018-08-20,15,4035,4035,3960
250600,2018-08-20,16,4041,4041,3957
250600,2018-08-20,17,4047,4047,3930
250600,2018-08-20,18,4104,4104,3892
250600,2018-08-20,19,4179,4179,3684
250600,2018-08-20,20,3951,3951,3286
250600,2018-08-20,21,3582,3582,2994
250600,2018-08-20,22,3255,3255,2810
250600,2018-08-20,23,3045,3045,2676
250600,2018-08-21,0,2838,2838,2554
250600,2018-08-21,1,2715,2715,2502
250600,2018-08-21,2,2748,2748,2498
250600,2018-08-21,3,2868,2868,2572
250600,2018-08-21,4,2898,2898,2734
250600,2018-08-21,5,3285,3285,3045
250600,2018-08-21,6,3549,3549,3417
250600,2018-08-21,7,3747,3747,3636
250600,2018-08-21,8,3837,3837,3727
250600,2018-08-21,9,3966,3966,3829
250600,2018-08-21,10,4038,4038,3904
250600,2018-08-21,11,4101,4101,3948
250600,2018-08-21,12,4125,4125,4000
250600,2018-08-21,13,4128,4128,4007
250600,2018-08-21,14,4152,4152,4020
250600,2018-08-21,15,4182,4182,4036
250600,2018-08-21,16,4161,4161,4040
250600,2018-08-21,17,4140,4140,4024
250600,2018-08-21,18,4131,4131,4009
250600,2018-08-21,19,4098,4098,3806
250600,2018-08-21,20,3726,3726,3310
250600,2018-08-21,21,3300,3300,2958
250600,2018-08-21,22,3126,3126,2779
250600,2018-08-21,23,2991,2991,2664
250600,2018-08-22,0,2877,2877,2550
250600,2018-08-22,1,2823,2823,2506
250600,2018-08-22,2,2751,2751,2528
250600,2018-08-22,3,2820,2820,2631
250600,2018-08-22,4,2967,2967,2750
250600,2018-08-22,5,3237,3237,3060
250600,2018-08-22,6,3501,3501,3420
250600,2018-08-22,7,3663,3663,3562
250600,2018-08-22,8,3753,3753,3670
250600,2018-08-22,9,3870,3870,3794
250600,2018-08-22,10,3915,3915,3901
250600,2018-08-22,11,3978,3978,3966
250600,2018-08-22,12,3984,3984,3984
250600,2018-08-22,13,4008,4008,4008
250600,2018-08-22,14,4017,4017,3999
250600,2018-08-22,15,4014,4014,4014
250600,2018-08-22,16,3999,3999,4014
250600,2018-08-22,17,4008,4008,4013
250600,2018-08-22,18,4035,4035,3993
250600,2018-08-22,19,3975,3975,3783
250600,2018-08-22,20,3621,3621,3274
250600,2018-08-22,21,3198,3198,2913
250600,2018-08-22,22,3057,3057,2732
250600,2018-08-22,23,2901,2901,2637
250600,2018-08-23,0,2793,2793,2484
250600,2018-08-23,1,2736,2736,2409
250600,2018-08-23,2,2712,2712,2418
250600,2018-08-23,3,2856,2856,2488
250600,2018-08-23,4,2910,2910,2634
250600,2018-08-23,5,3270,3270,2925
250600,2018-08-23,6,3546,3546,3324
250600,2018-08-23,7,3678,3678,3509
250600,2018-08-23,8,3783,3783,3604
250600,2018-08-23,9,3894,3894,3720
250600,2018-08-23,10,3969,3969,3816
250600,2018-08-23,11,3999,3999,3914
250600,2018-08-23,12,4032,4032,3958
250600,2018-08-23,13,4068,4068,3968
250600,2018-08-23,14,4071,4071,3984
250600,2018-08-23,15,4086,4086,4004
250600,2018-08-23,16,4101,4101,4011
250600,2018-08-23,17,4095,4095,4022
250600,2018-08-23,18,4092,4092,3990
250600,2018-08-23,19,4026,4026,3778
250600,2018-08-23,20,3609,3609,3320
250600,2018-08-23,21,3291,3291,2891
250600,2018-08-23,22,3090,3090,2706
250600,2018-08-23,23,2958,2958,2566
250600,2018-08-24,0,2784,2784,2472
250600,2018-08-24,1,2718,2718,2386
250600,2018-08-24,2,2661,2661,2366
250600,2018-08-24,3,2790,2790,2526
250600,2018-08-24,4,2901,2901,2678
250600,2018-08-24,5,3222,3222,2951
250600,2018-08-24,6,3471,3471,3201
250600,2018-08-24,7,3651,3651,3392
250600,2018-08-24,8,3732,3732,3471
250600,2018-08-24,9,3768,3768,3568
250600,2018-08-24,10,3816,3816,3672
250600,2018-08-24,11,3876,3876,3738
250600,2018-08-24,12,3879,3879,3790
250600,2018-08-24,13,3894,3894,3800
250600,2018-08-24,14,3894,3894,3821
250600,2018-08-24,15,3915,3915,3841
250600,2018-08-24,16,3960,3960,3849
250600,2018-08-24,17,3981,3981,3862
250600,2018-08-24,18,3975,3975,3849
250600,2018-08-24,19,3948,3948,3834
250600,2018-08-24,20,3930,3930,3738
250600,2018-08-24,21,3867,3867,3618
250600,2018-08-24,22,3690,3690,3486
250600,2018-08-24,23,3699,3699,3410
250600,2018-08-25,0,3525,3525,3322
250600,2018-08-25,1,3480,3480,3272
250600,2018-08-25,2,3519,3519,3212
250600,2018-08-25,3,3594,3594,3218
250600,2018-08-25,4,3702,3702,3296
250600,2018-08-25,5,3753,3753,3370
250600,2018-08-25,6,3780,3780,3470
250600,2018-08-25,7,3774,3774,3470
250600,2018-08-25,8,3774,3774,3507
250600,2018-08-25,9,3774,3774,3527
250600,2018-08-25,10,3798,3798,3609
250600,2018-08-25,11,3867,3867,3682
250600,2018-08-25,12,3864,3864,3752
250600,2018-08-25,13,3855,3855,3758
250600,2018-08-25,14,3879,3879,3797
250600,2018-08-25,15,3903,3903,3842
250600,2018-08-25,16,3915,3915,3846
250600,2018-08-25,17,3921,3921,3856
250600,2018-08-25,18,3933,3933,3832
250600,2018-08-25,19,3918,3918,3769
250600,2018-08-25,20,3921,3921,3678
250600,2018-08-25,21,3849,3849,3572
250600,2018-08-25,22,3807,3807,3459
250600,2018-08-25,23,3726,3726,3354
250600,2018-08-26,0,3696,3696,3299
250600,2018-08-26,1,3642,3642,3282
250600,2018-08-26,2,3573,3573,3262
250600,2018-08-26,3,3579,3579,3282
250600,2018-08-26,4,3681,3681,3398
250600,2018-08-26,5,3807,3807,3508
250600,2018-08-26,6,3870,3870,3588
250600,2018-08-26,7,4020,4020,3656
